"Country","Facility Name","Owner Name (Company)","Operator Name","Latitude","Longitude","City (Site Name)","County","State / Province / Territory","Zip Code / Postal Code","Address","Total Capacity (MW)","Total Renewable Capacity (MW)","Primary Energy Source","Primary Renewable Energy Source","Coal (MW)","Natural Gas (MW)","Petroleum (MW)","Other Energy Source (MW)","Hydroelectric (MW)","Pumped-Storage Hydroelectric (MW)","Nuclear (MW)","Solar (MW)","Wind (MW)","Geothermal (MW)","Biomass (MW)","Tidal (MW)","Source Agency","Reference Period"
"United States","Reeves","Public Service Co of NM","","35.171","-106.6019","Albuquerque","Bernalillo","New Mexico","87113","4400 Paseo del Norte NE","154","0","Natural Gas","","0","154","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Remington","Virginia Electric & Power Co","","38.5442","-77.7714","Remington","Fauquier","Virginia","22734","12025 Lucky Hill Road","705.5","0","Natural Gas","","0","705.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Renaissance Power Plant","DTE Electric Company","","43.1864","-84.8429","Carson City","Montcalm","Michigan","48811","950 N. Division St","782","0","Natural Gas","","0","782","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rex Brown","Entergy Mississippi Inc","","32.356954","-90.21297","Jackson","Hinds","Mississippi","39213","1960 W Northside Drive","314.7","0","Natural Gas","","0","304.7","10","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rhode Island State Energy Center","RISEC Opeating Services","","41.8017","-71.5186","Johnston","Providence","Rhode Island","2919","24 Shun Pike","596","0","Natural Gas","","0","596","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Richard B Russell","USCE-Savannah District","","34.0256","-82.5953","Elberton","Elbert","Georgia","30635","4144 Russell Dam Drive","628","628","Pumped Storage","Pumped Storage","0","0","0","0","300","328","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Richard M Flynn","New York Power Authority","","40.8158","-73.064","Holtsville","Suffolk","New York","11742","607 Union Ave","164","0","Natural Gas","","0","164","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Richland","Richland-Stryker Generation LLC","","41.305203","-84.334622","Defiance","Defiance","Ohio","43512","801 Carpenter Road","450","0","Natural Gas","","0","435","15","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Richmond Cogen","Chevron Products Company-Richmond","","37.9418","-122.3909","Richmond","Contra Costa","California","94802","841 Chevron Way","155.6","0","Natural Gas","","0","125.2","0","30.4","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Richmond Generating Station","Exelon Power","","39.984469","-75.075247","Phila.","Philadelphia","Pennsylvania","19137","3901 N. Delaware Ave.","131.6","0","Petroleum","","0","0","131.6","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rio Bravo","Public Service Co of NM","","35.026","-106.644","Albuquerque","Bernalillo","New Mexico","87105","725 Electric Ave","150","0","Natural Gas","","0","150","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rio Grande","El Paso Electric Co","","31.8047","-106.5472","SunLand Park","Dona Ana","New Mexico","88063","3501 Donaphan Street","372.5","0","Natural Gas","","0","372.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rio Nogales Power Project","City of San Antonio - (TX)","","29.593056","-97.973215","Seguin","Guadalupe","Texas","78155","711 Rio Nogales Drive","940.2","0","Natural Gas","","0","940.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ripon Generation Station","Modesto Irrigation District","","37.7315","-121.116","Ripon","San Joaquin","California","95366","1015 S. Stockton Blvd.","121","0","Natural Gas","","0","121","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","River Bend","Entergy Louisiana LLC","","30.757","-91.3327","St. Francisville","West Feliciana","Louisiana","70775","5485 U.S. Highway 61","1035.9","0","Nuclear","","0","0","0","0","0","0","1035.9","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","River Hills","MidAmerican Energy Co","","41.590218","-93.619499","Des Moines","Polk","Iowa","50309","105 Watson Powell Way","128","0","Natural Gas","","0","128","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","River Road Gen Plant","PUD No 1 of Clark County - (WA)","","45.6497","-122.7256","Vancouver","Clark","Washington","98660","5201 N W Lower River Road","248","0","Natural Gas","","0","248","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","River Rouge","DTE Electric Company","","42.2739","-83.1119","River Rouge","Wayne","Michigan","48218","1 Belanger Park","368.9","0","Coal","","358.1","0","10.8","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riverside","MidAmerican Energy Co","","41.54","-90.4481","Bettendorf","Scott","Iowa","52722","6001 State Street","136","0","Natural Gas","","0","136","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riverside (MN)","Northern States Power Co - Minnesota","","45.0203","-93.2753","Minneapolis","Hennepin","Minnesota","55401","3100 Marshall St. NE","585.9","0","Natural Gas","","0","585.9","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riverside (OK)","Public Service Co of Oklahoma","","35.9978","-95.9567","Jenks","Tulsa","Oklahoma","74037","116th St. S and Arkansas River","1121.7","0","Natural Gas","","0","1119","2.7","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riverside Energy Center","Wisconsin Power & Light Co","","42.583056","-89.035833","Beloit","Rock","Wisconsin","53511","1401 W. B-R Town Line Road","674.9","0","Natural Gas","","0","674.9","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riverside Energy Resource Center","City of Riverside - (CA)","","33.9636","-117.4528","Riverside","Riverside","California","92504","5901 Payton Ave","196","0","Natural Gas","","0","196","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riverside Generating LLC","Riverside Generating Co LLC","","38.191661","-82.604586","Catlettsburg","Lawrence","Kentucky","41129","25038 Hwy 23","1150","0","Natural Gas","","0","1150","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riverton","Empire District Electric Co","","37.072616","-94.698704","Riverton","Cherokee","Kansas","66770","7240 SE HWY 66","300.2","0","Natural Gas","","0","300.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Riviera","Florida Power & Light Co","","26.7653","-80.0525","Riviera Beach","Palm Beach","Florida","33404","200-300 Broadway","1295","0","Natural Gas","","0","1295","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Roanoke Rapids","Virginia Electric & Power Co","","36.4789","-77.6722","Roanoke Rapids","Halifax","North Carolina","27870","100 Oakwood Avenue","100","100","Hydroelectric","Hydroelectric","0","0","0","0","100","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Robert A Reid","Big Rivers Electric Corp","","37.6461","-87.5019","Robards","Webster","Kentucky","42452","9000 Highway 2096","194.8","0","Natural Gas","","0","98.8","96","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Robert Moses Niagara","New York Power Authority","","43.1427","-79.0394","Lewiston","Niagara","New York","14092","5777 Lewiston Rd","2429.1","2429.1","Hydroelectric","Hydroelectric","0","0","0","0","2429.1","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Robert Moses Power Dam","New York Power Authority","","45.0038","-74.7994","Massena","St Lawrence","New York","13662","830 Barnhart  Island","912","912","Hydroelectric","Hydroelectric","0","0","0","0","912","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Robert P Mone Plant","National Power Coop Inc","","40.9297","-84.7392","Convoy","Van Wert","Ohio","45832","4406 Mentzer Rd.","594","0","Natural Gas","","0","594","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Robert S Kerr","USCE-Tulsa District","","35.34447","-94.7755","Keota","Sequoyah","Oklahoma","74955","29759 Powerhouse Rd","110","110","Hydroelectric","Hydroelectric","0","0","0","0","110","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Robins","Georgia Power Co","","32.5792","-83.5822","Robins AFB","Houston","Georgia","31098","1300 Macon Street Facility","183.8","0","Natural Gas","","0","183.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rock Creek","Pacific Gas & Electric Co","","39.90521","-121.345226","Storrie","Plumas","California","95980","NA","126","126","Hydroelectric","Hydroelectric","0","0","0","0","126","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rock Island","PUD No 1 of Chelan County","","47.346111","-120.0917","Wenatchee","Chelan","Washington","98801","Rock Island Dam","629.4","629.4","Hydroelectric","Hydroelectric","0","0","0","0","629.4","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rock River","Wisconsin Power & Light Co","","42.581968","-89.0276","Beloit","Rock","Wisconsin","53511","827 W. B-R Townline Rd","168.9","0","Natural Gas","","0","168.9","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","RockGen Energy Center","Calpine -RockGen Energy","","42.9767","-89.0492","Cambridge","Dane","Wisconsin","53523","2346 Clearview Road","561","0","Natural Gas","","0","561","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rockingham County CT Station","Duke Energy Carolinas, LLC","","36.3297","-79.8297","Reidsville","Rockingham","North Carolina","27320","240 Ernest Drive","977.5","0","Natural Gas","","0","977.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rockport","Indiana Michigan Power Co","","37.9256","-87.0372","Rockport","Spencer","Indiana","47635","2791 North US Route 231","2600","0","Coal","","2600","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rocky Mountain Energy Center","Public Service Co of Colorado","","40.0908","-104.5953","Keenesburg","Weld","Colorado","80643","6211 Weld County Rd 51","685.1","0","Natural Gas","","0","685.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rocky Mountain Hydroelectric Plant","Oglethorpe Power Corporation","","34.355538","-85.303942","Rome","Floyd","Georgia","30165","4050 Big Texas Valley Rd","847.8","847.8","Pumped Storage","Pumped Storage","0","0","0","0","0","847.8","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rocky Reach","PUD No 1 of Chelan County","","47.533611","-120.295278","Wenatchee","Chelan","Washington","98801","Rocky Reach Dam","1299.6","1299.6","Hydroelectric","Hydroelectric","0","0","0","0","1299.6","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rocky Ridge Wind Project","Rocky Ridge Wind Project LLC","","35.135556","-99.003056","Hobart","Kiowa","Oklahoma","73541","13237 North 2240 Road","148.8","148.8","Wind","Wind","0","0","0","0","0","0","0","0","148.8","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rocky Road Power LLC","Rocky Road Power LLC","","42.0931","-88.2397","East Dundee","Kane","Illinois","60118","1221 Power Drive","415.5","0","Natural Gas","","0","415.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rokeby","Lincoln Electric System","","40.7316","-96.7364","Lincoln","Lancaster","Nebraska","68523","8000 SW 12 Street","266.1","0","Natural Gas","","0","263.2","2.9","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rolling Hills Generating","Rolling Hills Generating LLC","","39.0839","-82.3328","Wilkesville","Vinton","Ohio","45695","43111 State Rt 160","977.5","0","Natural Gas","","0","977.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rolling Hills Wind Farm","MidAmerican Energy Co","","41.1973","-94.7744","Massena","Cass","Iowa","50853","75121 Pella Road","443.9","443.9","Wind","Wind","0","0","0","0","0","0","0","0","443.9","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Roosevelt County","EDF Renewable Asset Holdings, Inc.","","33.926111","-103.511111","Elida","Roosevelt","New Mexico","88116","","250","250","Wind","Wind","0","0","0","0","0","0","0","0","250","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Roscoe Wind Farm LLC","E ON Climate Renewables N America LLC","","32.4694","-100.6664","Roscoe","Nolan","Texas","79545","5722 County Rd. 466","209","209","Wind","Wind","0","0","0","0","0","0","0","0","209","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rosemary Power Station","Virginia Electric & Power Co","","36.4517","-77.6594","Roanoke Rapids","Halifax","North Carolina","27870","120 W. 12th Street","180","0","Natural Gas","","0","180","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Roseton Generating Facility","CCI Roseton LLC","","41.573783","-73.966269","Newsburgh","Orange","New York","12550","992 River Road","1242","0","Natural Gas","","0","1242","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Roseville Energy Park","City of Roseville - (CA)","","38.7928","-121.3811","Roseville","Placer","California","95678","5120 Phillips Rd","164","0","Natural Gas","","0","164","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Ross","City of Seattle - (WA)","","48.732577","-121.06788","Rockport","Whatcom","Washington","98283","500 Newhalem Street","450","450","Hydroelectric","Hydroelectric","0","0","0","0","450","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Round Butte","Portland General Electric Co","","44.605837","-121.277334","Madras","Jefferson","Oregon","97741","726 SW Lower Bend Rd","372.5","372.5","Hydroelectric","Hydroelectric","0","0","0","0","372.5","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Route 66 Wind Plant","","","35.205278","-101.434167","Panhandle","Carson","Texas","79068","Farm To Market Road 2161","150","150","Wind","Wind","0","0","0","0","0","0","0","0","150","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rowan","Southern Power Co","","35.7314","-80.6019","Salisbury","Rowan","North Carolina","28147","5755 N.C. Hwy 801","1192","0","Natural Gas","","0","1192","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Roxboro","Duke Energy Progress - (NC)","","36.4833","-79.0731","Semora","Person","North Carolina","27573","1700 Dunnaway Road","2558.2","0","Coal","","2558.2","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","RS Cogen","Eagle 2 US LLC","","30.221","-93.2992","Lake Charles","Calcasieu","Louisiana","70602","1300 PPG Drive","493","0","Natural Gas","","0","493","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rubart","Sunflower Electric Power Corp","","37.558611","-101.099444","Ulysses","Grant","Kansas","67880","14255 East U.S. 160 Highway","120","0","Natural Gas","","0","120","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rugby Wind Power Project","Avangrid Renewables LLC","","48.4968","-99.9513","Barton","Pierce","North Dakota","58384","3212 74th Street NE","149","149","Wind","Wind","0","0","0","0","0","0","0","0","149","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rumford Cogeneration","NewPage Corporation","","44.5513","-70.5414","Rumford","Oxford","Maine","4276","35 Hartford St","102.6","102.6","Biomass","Biomass","0","0","0","0","0","0","0","0","0","0","102.6","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rumford Power, Inc","Rumford Power","","44.5303","-70.5219","Rumford","Oxford","Maine","4276","43 Industrial Park Road","274.5","0","Natural Gas","","0","274.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rush Island","Union Electric Co - (MO)","","38.131248","-90.263157","Festus","Jefferson","Missouri","63028","100 Big Hollow Road","1242","0","Coal","","1242","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Rush Springs Wind","Rush Springs Wind Project","","34.682883","-97.829283","Marlow","Stephens","Oklahoma","73055","1579 County Rd 1600","249.9","249.9","Wind","Wind","0","0","0","0","0","0","0","0","249.9","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Russell City Energy Center","Russell City Energy Company LLC","","37.63466","-122.13381","Hayward","Alameda","California","94545","3862 Depot Road","655","0","Natural Gas","","0","655","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","S C Moore","TransCanada Hydro Northeast Inc.,","","44.3356","-71.8742","Littleton","Grafton","New Hampshire","3561","Route 18","140.4","140.4","Hydroelectric","Hydroelectric","0","0","0","0","140.4","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","S O Purdom","City of Tallahassee - (FL)","","30.162304","-84.200673","St Marks","Wakulla","Florida","32355","Hwy 363","277","0","Natural Gas","","0","277","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","SABIC Innovative Plastics Mt. Vernon","SABIC IP Mt. Vernon, LLC","","37.910278","-87.926111","Mount Vernon","Posey","Indiana","47620","One Lexan Lane","108","0","Natural Gas","","0","108","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sabine","Entergy Texas Inc.","","30.0242","-93.878","Orange","Orange","Texas","77630","1000 Powerhouse Road","1811.8","0","Natural Gas","","0","1811.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sabine Cogen","","","30.0444","-93.771389","Orange","Orange","Texas","77630","4647 FM 1006","106.5","0","Natural Gas","","0","106.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sabine River Works","DuPont Sabine River Works","","30.0552","-93.7579","Orange","Orange","Texas","77631","F M 1006","601.1","0","Natural Gas","","0","601.1","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Safe Harbor","Safe Harbor","","39.9244","-76.39","Conestoga","Lancaster","Pennsylvania","17516","1 Power House Rd","417.5","417.5","Hydroelectric","Hydroelectric","0","0","0","0","417.5","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sagebrush Power Partners","Sagebrush Power Partners, LLC","","47.1356","-120.6872","Ellensburg","Kittitas","Washington","98922","3701 Hayward Rd","100.7","100.7","Wind","Wind","0","0","0","0","0","0","0","0","100.7","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Saguaro","Arizona Public Service Co","","32.5517","-111.3","Red Rock","Pinal","Arizona","85245","Mail Post 228","184.5","0","Natural Gas","","0","184.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Saguaro Power","Saguaro Power Co","","36.0417","-115.0117","Henderson","Clark","Nevada","89015","435 4th Street","127.2","0","Natural Gas","","0","127.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Salina","Grand River Dam Authority","","36.264685","-95.103558","Salina","Mayes","Oklahoma","74365","620 S. 4437 RD","259.2","259.2","Pumped Storage","Pumped Storage","0","0","0","0","0","259.2","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Salt Fork Wind Project, LLC","Southern Power Co","","35.18172","-100.934408","Clarendon","Donley","Texas","79226","12124 I-40","174","174","Wind","Wind","0","0","0","0","0","0","0","0","174","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Saluda Lexington","South Carolina Electric&Gas Company","","34.0533","-81.2172","Columbia","Lexington","South Carolina","29212","6065 Bush River Road","207.3","207.3","Hydroelectric","Hydroelectric","0","0","0","0","207.3","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sam Bertron","NRG Texas Power LLC","","29.726775","-95.059827","Laporte","Harris","Texas","77571","2012 Miller Cut-Off Road","842.5","0","Natural Gas","","0","842.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sam Rayburn","South Texas Electric Coop, Inc","","28.8947","-97.135","Nursery","Victoria","Texas","77976","2849 FM 447","215.2","0","Natural Gas","","0","212","3.2","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","San Jacinto County Peaking Facility","East Texas Electric Coop, Inc","","30.4193","-95.0118","Shepherd","San Jacinto","Texas","77371","2101 Pelican Road","170","0","Natural Gas","","0","170","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","San Jacinto Steam Electric Station","NRG Texas Power LLC","","29.694838","-95.040622","La Porte","Harris","Texas","77571","845 Sens Road","176.4","0","Natural Gas","","0","176.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","San Juan","Public Service Co of NM","","36.8006","-108.4386","Waterflow","San Juan","New Mexico","87421","6800 County Road North","1848","0","Coal","","1848","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","San Juan Mesa Wind Project LLC","NRG Energy Gas & Wind Holdings Inc","","33.9716","-103.8604","Elida","Roosevelt","New Mexico","88116","4388 S. Roosevelt Road 22","120","120","Wind","Wind","0","0","0","0","0","0","0","0","120","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","San Miguel","San Miguel Electric Coop, Inc","","28.7044","-98.4775","Christine","Atascosa","Texas","78012","6200 FM 3387","410","0","Coal","","410","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sand Hill","Austin Energy","","30.2098","-97.6129","Austin","Travis","Texas","78617","13005 Fallwell Ln.","696.4","0","Natural Gas","","0","696.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sandow No 4","Luminant Generation Company LLC","","30.565871","-97.064032","Rockdale","Milam","Texas","76567","US Hwy 1786","590.6","0","Coal","","590.6","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sandow No 5","Luminant Generation Company LLC","","30.5681","-97.0614","Rockdale","Milam","Texas","76567","3708 Charles Martin Hall Road","661.5","0","Coal","","661.5","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sandy Creek Energy Station","Sandy Creek Energy Associates  L P","","31.474378","-96.957149","Riesel","McLennan","Texas","76682","2161 Rattlesnake Rd","1008","0","Coal","","1008","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sanford","Florida Power & Light Co","","28.8419","-81.3256","DeBary","Volusia","Florida","32713","950 S Hwy 17-92","2377.8","0","Natural Gas","","0","2377.8","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Santa Rosa Energy Center","Santa Rosa Energy Center LLC","","30.5664","-87.115","Pace","Santa Rosa","Florida","32571","5001 Sterling Way","274.5","0","Natural Gas","","0","274.5","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Santan","Salt River Project","","33.3325","-111.7503","Gilbert","Maricopa","Arizona","85296","1005 S. Val Vista Drive","1326","0","Natural Gas","","0","1326","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Saranac Facility","Saranac Power Partners LP","","44.7132","-73.4557","Plattsburgh","Clinton","New York","12901","99 Weed Street","285.6","0","Natural Gas","","0","285.6","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sarpy County","Omaha Public Power District","","41.170594","-95.970603","Bellevue","Sarpy","Nebraska","68147","8906 S. 35th Street","337.7","0","Natural Gas","","0","334.2","3.5","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Savannah River Mill","Georgia-Pacific Consr Prods LP-Savannah","","32.331274","-81.201496","Rincon","Effingham","Georgia","31326","437 Old Augusta Road","140.4","0","Petroleum","","0","50.4","90","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sayreville","NRG REMA LLC","","40.476525","-74.352336","Sayerville","Middlesex","New Jersey","8872","River Road","212","0","Natural Gas","","0","159","53","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Sayreville Cogeneration Facility","North Jersey Energy Assoc LP","","40.439","-74.3444","Sayreville","Middlesex","New Jersey","8872","601 Jernee Mill Road","430.2","0","Natural Gas","","0","430.2","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","SCA Cogen 2","Sacramento Municipal Util Dist","","38.530943","-121.400128","Sacramento","Sacramento","California","95824","Fruitrige Rd","193.4","0","Natural Gas","","0","193.4","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Scattergood","Los Angeles Department of Water & Power","","33.918151","-118.427648","Playa Dal Ray","Los Angeles","California","90293","12700 Vista Del Mar","876","0","Natural Gas","","0","876","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Scherer","Georgia Power Co","","33.0606","-83.8075","Juliette","Monroe","Georgia","31046","10986 Highway 87","3564","0","Coal","","3564","0","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Schiller","Public Service Co of NH","","43.0978","-70.7842","Portsmouth","Rockingham","New Hampshire","3801","400 Gosling Rd.","171.2","50","Coal","Biomass","100","0","21.2","0","0","0","0","0","0","0","50","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Scurry County Wind II","Invenergy Services LLC","","32.718056","-100.793333","Snyder","Scurry","Texas","79549","6543 E Hwy","120","120","Wind","Wind","0","0","0","0","0","0","0","0","120","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Scurry County Wind LP","Invenergy Services LLC","","32.7204","-100.9952","Snyder","Scurry","Texas","79549","6543 E Hwy 180","130.5","130.5","Wind","Wind","0","0","0","0","0","0","0","0","130.5","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Seabrook","NextEra Energy Seabrook LLC","","42.899167","-70.848889","Seabrook","Rockingham","New Hampshire","3874","626 Lafayette Road","1242","0","Nuclear","","0","0","0","0","0","0","1242","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Seiling Wind I","NextEra Energy Seiling Wind","","36.1225","-98.992222","Seiling","Dewey","Oklahoma","73663","61495 N 2250 Road","199","199","Wind","Wind","0","0","0","0","0","0","0","0","199","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
"United States","Selkirk Cogen","Selkirk Cogen Partners LP","","42.5744","-73.8592","Selkirk","Albany","New York","12158","24 Power Park Drive","446","0","Natural Gas","","0","446","0","0","0","0","0","0","0","0","0","0","EIA-860, EIA-860M and EIA-923","201705"
